path,label,split
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1726_augmented_image_604.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_842_augmented_image_958.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_363_IMG_20230814_203017.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_140_IMG_20230926_172933.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_368_IMG_20230811_163825.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_276_IMG_20230926_173646.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4928_IMG_20230814_210655.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1556_augmented_image_568.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1195_augmented_image_393.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_69_20230818_113359.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_469_IMG_20230814_204327.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_118_IMG_20230811_170401.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_127_IMG_20230923_105739.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_188_20230818_114743.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_445_augmented_image_1000.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_558_augmented_image_791.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_888_augmented_image_834.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_323_augmented_image_580.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_803_augmented_image_607.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_451_augmented_image_267.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_178_IMG_20230811_164556.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_137_augmented_image_425.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_275_IMG_20230923_112133.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1631_augmented_image_921.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_348_20230818_113415.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_179_IMG_20230805_182142 Background Removed.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_234_IMG_20230811_170831.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_320_augmented_image_723.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_404_IMG_20230811_163410.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_915_augmented_image_156.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_351_augmented_image_373.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_1_IMG_20230814_174822.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_5_augmented_image_43.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_9_IMG_20230926_173504.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_401_augmented_image_781.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_36_IMG_20230814_210312.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_595_augmented_image_826.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_870_augmented_image_614.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_354_IMG_20230926_173613.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_759_augmented_image_638.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4979_IMG_20230805_171832.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_331_augmented_image_1006.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_294_20230818_115058.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_342_augmented_image_158.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_399_IMG_20230923_112248.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_232_augmented_image_616.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_747_augmented_image_449.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_97_IMG_20230926_172856.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_414_augmented_image_904.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_900_augmented_image_412.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_99_IMG_20230926_172853.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_166_IMG_20230923_112455.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_437_augmented_image_352.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1343_augmented_image_590.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_667_augmented_image_670.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_580_augmented_image_101.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4745_IMG_20230805_183055.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_52_IMG_20230923_110555.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_449_augmented_image_549.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1672_augmented_image_405.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_181_IMG_20230811_163813.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1983_augmented_image_13.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_242_IMG_20230814_204100.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_970_augmented_image_713.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_456_augmented_image_661.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_11_IMG_20230926_173303.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1898_augmented_image_253.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_807_augmented_image_177.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_446_augmented_image_465.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_609_augmented_image_401.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_812_augmented_image_673.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_110_20230812_113835.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4680_IMG_20230805_165731.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1408_augmented_image_919.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_151_augmented_image_671.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_821_augmented_image_140.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_91_IMG_20230811_170235.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_242_augmented_image_815.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_77_20230811_211420.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_326_20230818_115114.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_17_20230818_114836.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_309_20230818_115000.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_35_augmented_image_796.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4872_IMG_20230814_180642.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_174_20230818_115013.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_203_IMG_20230923_101434.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_268_IMG_20230923_105740.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_135_IMG_20230923_100835.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_69_20230811_211240.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_626_augmented_image_683.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_217_20230811_211438.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1054_augmented_image_118.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_24_IMG_20230923_100327.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_270_20230811_211259.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_869_augmented_image_241.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_244_IMG_20230814_204930.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_830_augmented_image_794.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_670_augmented_image_674.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_288_IMG_20230923_105558.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_81_IMG_20230923_111002.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4779_IMG_20230814_180704.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_930_augmented_image_725.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_458_augmented_image_716.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_180_IMG_20230814_203613.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_474_augmented_image_824.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_256_IMG_20230923_100449.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_831_augmented_image_60.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_1045_augmented_image_862.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_710_augmented_image_328.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1050_augmented_image_891.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_361_IMG_20230923_103414.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4559_IMG_20230805_185347 Background Removed.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_256_augmented_image_699.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_138_augmented_image_572.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_707_augmented_image_28.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_267_augmented_image_372.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4726_IMG_20230805_165855.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_878_augmented_image_392.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_364_IMG_20230926_172903.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1200_augmented_image_483.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_158_augmented_image_850.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_331_augmented_image_222.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_328_IMG_20230923_101146.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_212_augmented_image_499.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_4_20230818_114816.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_139_augmented_image_687.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_166_augmented_image_810.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_320_IMG_20230923_101600.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_421_augmented_image_918.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_375_augmented_image_79.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4812_IMG_20230805_184417.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_860_augmented_image_22.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_182_IMG_20230923_100325.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_74_IMG_20230923_110305.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_78_IMG_20230811_165319.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_590_augmented_image_77.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_468_IMG_20230811_163818.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_271_augmented_image_573.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_975_augmented_image_811.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_228_IMG_20230923_100909.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_58_IMG_20230923_105312.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_214_IMG_20230923_103456.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_100_IMG_20230923_112000.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_898_augmented_image_253.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1647_augmented_image_743.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_844_augmented_image_833.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_404_augmented_image_50.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_41_20230811_211252(0).jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1657_augmented_image_527.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_344_IMG_20230923_110835.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_374_IMG_20230811_173151.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_553_augmented_image_916.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_366_IMG_20230923_105525.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4752_IMG_20230805_171726.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_985_augmented_image_136.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_156_IMG_20230814_204438.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_223_augmented_image_180.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_580_augmented_image_999.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_37_IMG_20230923_103120.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1967_augmented_image_871.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_137_IMG_20230811_165328.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_212_augmented_image_499.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_494_augmented_image_769.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_882_augmented_image_421.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_932_augmented_image_320.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4787_20230812_114017 Background Removed.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_533_augmented_image_242.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_314_IMG_20230923_111941.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_206_IMG_20230814_203037.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_403_20230818_114815.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1037_augmented_image_456.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_209_augmented_image_908.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_116_IMG_20230923_105730.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_603_augmented_image_434.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_328_IMG_20230811_165308.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_330_IMG_20230814_203939.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_179_augmented_image_33.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_715_augmented_image_407.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_612_augmented_image_182.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4749_IMG_20230811_165435.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1372_augmented_image_912.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_373_IMG_20230923_110939.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_326_augmented_image_593.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_937_augmented_image_767.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_156_IMG_20230805_183733.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_368_IMG_20230926_173111.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_652_augmented_image_138.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_168_augmented_image_551.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1693_augmented_image_893.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_429_IMG_20230923_111609.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_53_IMG_20230814_210155.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_221_20230818_114751.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_393_augmented_image_685.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_929_augmented_image_254.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_404_augmented_image_209.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_832_augmented_image_595.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_196_augmented_image_370.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_95_20230818_112706.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_195_augmented_image_393.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1854_augmented_image_412.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_239_augmented_image_733.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_765_augmented_image_171.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_190_augmented_image_315.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_242_IMG_20230811_163407.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_150_augmented_image_52.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_286_IMG_20230811_163744.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_555_augmented_image_974.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_406_IMG_20230923_101051.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_74_augmented_image_51.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_798_augmented_image_201.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_195_IMG_20230923_101601.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_718_augmented_image_561.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_887_augmented_image_1002.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_933_augmented_image_435.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_115_IMG_20230923_112210.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_168_IMG_20230814_210228.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_883_augmented_image_431.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_50_IMG_20230923_112042.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_771_augmented_image_522.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_332_IMG_20230811_170417.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_568_augmented_image_576.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_928_augmented_image_524.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_646_augmented_image_564.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_125_IMG_20230813_120218.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_365_augmented_image_484.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_813_augmented_image_615.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_268_augmented_image_742.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_112_IMG_20230923_112342.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_199_IMG_20230923_103438.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_307_IMG_20230923_105530.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1438_augmented_image_716.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_836_augmented_image_353.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1787_augmented_image_89.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_412_augmented_image_159.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4955_IMG_20230814_180751.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_758_augmented_image_173.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_144_IMG_20230923_101102.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_103_IMG_20230814_210614.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_283_IMG_20230814_204705.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_383_augmented_image_915.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_474_IMG_20230814_203253.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1270_augmented_image_588.jpg,water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_342_IMG_20230923_111908.jpg,non_water_hyacinth,train
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_562_augmented_image_77.jpg,non_water_hyacinth,train
